time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2018-09-27 07:00:00,Clear,clear-night,0.0,0.0,,7.34,7.34,4.96,0.85,1028.8,1.26,2.22,203,0.0,0,16.093,246.8,
2018-09-27 08:00:00,Clear,clear-day,0.0,0.0,,7.53,7.53,4.5,0.81,1028.6,1.22,2.03,201,0.0,0,16.093,247.9,
2018-09-27 09:00:00,Clear,clear-day,0.0,0.0,,8.55,8.55,5.18,0.79,1028.3,1.29,2.64,203,0.0,0,16.093,249.0,
2018-09-27 10:00:00,Clear,clear-day,0.0,0.0,,11.15,11.15,6.87,0.75,1028.1,1.35,3.31,206,0.0,1,16.093,250.1,
2018-09-27 11:00:00,Clear,clear-day,0.0,0.0,,14.07,14.07,8.09,0.67,1027.8,1.64,3.98,214,0.0,2,16.093,251.0,
2018-09-27 12:00:00,Clear,clear-day,0.0,0.0,,16.81,16.81,8.22,0.57,1027.2,2.13,4.39,222,0.0,3,16.093,251.7,
2018-09-27 13:00:00,Clear,clear-day,0.0,0.0,,18.67,18.67,6.91,0.46,1026.5,2.67,4.66,229,0.0,4,16.093,252.2,
2018-09-27 14:00:00,Clear,clear-day,0.0,0.0,,20.79,20.79,5.06,0.36,1026.0,2.94,5.19,233,0.0,4,16.093,250.8,
2018-09-27 15:00:00,Clear,clear-day,0.0,0.0,,21.91,21.91,4.72,0.33,1025.3,3.2,5.59,253,0.01,4,16.093,251.0,
2018-09-27 16:00:00,Clear,clear-day,0.0,0.0,,22.54,22.54,4.86,0.32,1024.6,3.35,5.64,265,0.03,3,16.093,251.4,
2018-09-27 17:00:00,Clear,clear-day,0.0,0.0,,22.0,22.0,5.48,0.34,1024.1,3.41,5.79,266,0.2,2,16.093,252.0,
2018-09-27 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,21.64,21.64,5.35,0.35,1023.9,3.17,5.83,198,0.33,1,16.093,252.6,
2018-09-27 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,20.47,20.47,4.95,0.36,1023.9,2.6,5.83,357,0.71,0,16.093,253.3,
2018-09-27 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,19.05,19.05,5.26,0.4,1024.2,2.0,3.51,291,0.76,0,16.093,255.6,
2018-09-27 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,17.73,17.73,5.73,0.45,1024.5,1.98,4.3,290,0.56,0,16.093,256.3,
2018-09-27 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,16.38,16.38,6.15,0.51,1024.8,2.26,5.75,305,0.62,0,16.093,256.9,
2018-09-27 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,15.18,15.18,6.3,0.55,1025.1,2.59,7.06,326,0.77,0,16.093,257.2,
2018-09-28 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,14.32,14.32,6.75,0.6,1025.2,2.83,7.98,337,0.43,0,16.093,257.4,
2018-09-28 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.69,13.69,7.34,0.65,1025.4,3.02,8.77,350,0.4,0,16.093,257.5,
2018-09-28 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,13.74,13.74,8.68,0.71,1026.0,3.58,9.43,3,0.75,0,16.093,255.5,
2018-09-28 03:00:00,Mostly Cloudy,partly-cloudy-night,0.006,0.01,rain,13.36,13.36,9.27,0.76,1026.5,3.72,9.5,13,0.7,0,16.093,256.1,
2018-09-28 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0066,0.01,rain,12.86,12.86,9.76,0.81,1026.6,3.51,9.29,20,0.67,0,16.093,257.3,
2018-09-28 05:00:00,Mostly Cloudy,partly-cloudy-night,0.005,0.01,rain,12.54,12.54,9.91,0.84,1026.9,3.59,9.18,23,0.65,0,16.093,259.4,
2018-09-28 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0071,0.02,rain,11.81,11.81,9.69,0.87,1027.3,3.81,9.39,26,0.61,0,16.093,262.8,
2018-09-28 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,11.24,11.24,9.23,0.87,1027.8,4.12,9.7,26,0.58,0,16.093,267.1,
2018-09-28 08:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,11.9,11.9,9.29,0.84,1028.7,4.03,8.19,24,0.59,0,16.093,272.3,
2018-09-28 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,11.89,11.89,8.69,0.81,1029.5,4.22,8.0,26,0.72,0,16.093,277.8,
2018-09-28 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,12.54,12.54,8.18,0.75,1030.4,4.57,7.88,29,0.82,1,16.093,283.6,
2018-09-28 11:00:00,Overcast,cloudy,0.0,0.0,,13.52,13.52,7.78,0.68,1030.9,4.96,7.76,33,0.95,1,16.093,289.1,
2018-09-28 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,14.63,14.63,7.19,0.61,1031.2,5.08,7.43,37,0.8,2,16.093,294.6,
2018-09-28 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,15.69,15.69,6.37,0.54,1031.2,4.95,7.11,40,0.64,3,16.093,299.6,
2018-09-28 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.08,16.08,4.82,0.47,1031.6,4.15,6.06,38,0.55,3,16.093,305.2,
2018-09-28 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.59,16.59,3.81,0.43,1031.4,4.14,5.95,37,0.47,3,16.093,305.5,
2018-09-28 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.94,16.94,3.15,0.4,1030.9,4.26,6.03,36,0.32,2,16.093,303.4,
2018-09-28 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.35,16.35,2.96,0.41,1030.7,4.32,6.22,35,0.34,1,16.093,300.9,
2018-09-28 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,16.02,16.02,2.56,0.4,1031.0,4.26,6.1,35,0.6,0,16.093,298.2,
2018-09-28 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,15.25,15.25,2.31,0.42,1031.7,4.08,6.11,38,0.5,0,16.093,295.0,
2018-09-28 20:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,14.16,14.16,2.08,0.44,1032.2,3.6,5.49,38,0.48,0,16.093,291.8,
2018-09-28 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.08,13.08,2.22,0.48,1032.6,3.35,5.63,38,0.48,0,16.093,290.9,
2018-09-28 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,12.17,12.17,2.55,0.52,1032.7,3.25,5.91,42,0.57,0,16.093,290.9,
2018-09-28 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,11.37,11.37,3.16,0.57,1033.0,3.06,6.03,43,0.71,0,16.093,290.7,
2018-09-29 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,10.56,10.56,3.75,0.63,1033.2,2.66,5.86,44,0.71,0,16.093,289.6,
2018-09-29 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.72,8.72,4.09,0.68,1033.1,2.19,5.52,43,0.83,0,16.093,288.3,
2018-09-29 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.11,8.29,4.54,0.73,1033.2,1.85,4.94,39,0.71,0,16.093,286.0,
2018-09-29 03:00:00,Overcast,cloudy,0.0,0.0,,8.36,7.2,4.56,0.77,1032.8,2.09,4.5,37,0.92,0,16.093,285.3,
2018-09-29 04:00:00,Overcast,cloudy,0.0,0.0,,7.62,6.46,4.34,0.8,1032.5,1.97,4.03,34,0.97,0,16.093,284.9,
2018-09-29 05:00:00,Overcast,cloudy,0.0,0.0,,6.8,5.65,4.16,0.83,1032.2,1.81,3.58,30,0.99,0,16.093,284.8,
2018-09-29 06:00:00,Overcast,cloudy,0.0,0.0,,6.05,4.93,3.88,0.86,1031.9,1.68,3.13,29,0.98,0,16.093,284.8,
2018-09-29 07:00:00,Overcast,cloudy,0.0,0.0,,5.4,4.37,3.55,0.88,1031.6,1.52,2.7,29,0.94,0,16.093,285.1,
2018-09-29 08:00:00,Overcast,cloudy,0.0,0.0,,6.06,5.13,3.33,0.83,1031.5,1.53,2.54,27,0.88,0,16.093,286.5,
2018-09-29 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,7.43,6.77,3.84,0.78,1031.3,1.46,2.16,28,0.8,0,16.093,286.6,
2018-09-29 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,10.0,10.0,5.07,0.71,1031.0,1.44,1.8,32,0.72,1,16.093,286.6,
2018-09-29 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,12.52,12.52,6.0,0.64,1030.7,1.41,1.52,48,0.64,1,16.093,286.4,
2018-09-29 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,14.46,14.46,6.54,0.59,1030.2,1.33,1.34,82,0.6,2,16.093,286.2,
2018-09-29 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,15.86,15.86,6.36,0.53,1029.8,1.29,1.29,128,0.57,3,16.093,286.0,
2018-09-29 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.0,17.0,6.35,0.49,1028.8,1.2,1.2,157,0.53,3,16.093,285.0,
2018-09-29 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.86,17.86,5.67,0.45,1028.0,1.22,1.23,189,0.49,3,16.093,285.0,
2018-09-29 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,18.41,18.41,4.88,0.41,1026.9,1.34,1.35,217,0.46,2,16.093,285.2,
2018-09-29 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.77,17.77,4.9,0.43,1026.0,1.44,1.56,220,0.44,1,16.093,285.5,
2018-09-29 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.42,17.42,5.08,0.44,1025.5,1.47,1.85,168,0.42,0,16.093,285.9,
2018-09-29 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.37,16.37,5.22,0.48,1025.2,1.48,2.18,312,0.4,0,16.093,286.3,
2018-09-29 20:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,14.96,14.96,4.96,0.51,1024.8,1.39,1.96,268,0.38,0,16.093,287.9,
2018-09-29 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.73,13.73,4.87,0.55,1024.6,1.28,1.64,50,0.35,0,16.093,288.8,
2018-09-29 22:00:00,Clear,clear-night,0.0,0.0,,12.4,12.4,4.92,0.6,1024.4,1.12,1.18,83,0.31,0,16.093,289.8,
2018-09-29 23:00:00,Clear,clear-night,0.0,0.0,,11.22,11.22,4.66,0.64,1024.2,1.1,1.1,263,0.28,0,16.093,290.5,
2018-09-30 00:00:00,Clear,clear-night,0.0,0.0,,10.3,10.3,4.23,0.66,1023.8,1.16,1.3,298,0.25,0,16.093,291.0,
2018-09-30 01:00:00,Clear,clear-night,0.0,0.0,,9.61,9.61,3.87,0.67,1023.1,1.33,1.89,212,0.23,0,16.093,291.5,
2018-09-30 02:00:00,Clear,clear-night,0.0,0.0,,9.85,9.57,4.6,0.7,1022.4,1.41,2.42,212,0.24,0,16.093,290.6,
2018-09-30 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,9.06,8.42,4.01,0.71,1021.9,1.65,3.11,177,0.37,0,16.093,290.9,
2018-09-30 04:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,8.2,7.2,3.24,0.71,1021.4,1.88,3.89,323,0.56,0,16.093,291.3,
2018-09-30 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.37,6.04,2.76,0.73,1021.4,2.09,4.53,271,0.68,0,16.093,291.7,
2018-09-30 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.69,5.05,2.81,0.76,1021.1,2.31,4.97,228,0.66,0,16.093,291.6,
2018-09-30 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.81,5.07,3.18,0.78,1021.0,2.48,5.28,317,0.57,0,16.093,291.4,
2018-09-30 08:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.75,4.91,3.75,0.81,1020.9,2.58,4.9,288,0.45,0,16.093,291.6,
2018-09-30 09:00:00,Clear,clear-day,0.0,0.0,,7.61,5.95,4.59,0.81,1020.7,2.57,5.05,283,0.3,0,16.093,291.6,
2018-09-30 10:00:00,Clear,clear-day,0.0051,0.01,rain,9.41,8.11,5.92,0.79,1020.6,2.52,5.21,285,0.13,1,16.093,291.6,
2018-09-30 11:00:00,Clear,clear-day,0.0,0.0,,11.35,11.35,7.0,0.75,1020.4,2.57,5.32,292,0.02,2,16.093,291.4,
2018-09-30 12:00:00,Clear,clear-day,0.0,0.0,,13.33,13.33,7.63,0.68,1020.0,2.82,5.33,298,0.01,3,16.093,290.8,
2018-09-30 13:00:00,Clear,clear-day,0.0,0.0,,14.86,14.86,7.34,0.61,1019.3,3.17,5.29,303,0.03,3,16.093,290.0,
2018-09-30 14:00:00,Clear,clear-day,0.0,0.0,,15.59,15.59,6.86,0.56,1019.3,2.82,4.64,320,0.09,3,16.093,290.4,
2018-09-30 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,15.99,15.99,6.93,0.55,1019.4,3.13,4.96,320,0.35,3,16.093,292.6,
2018-09-30 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,15.84,15.84,7.09,0.56,1019.3,3.59,5.52,317,0.71,2,16.093,295.9,
2018-09-30 17:00:00,Overcast,cloudy,0.0091,0.01,rain,15.03,15.03,6.83,0.58,1019.1,3.97,6.16,316,0.96,1,16.093,299.9,
2018-09-30 18:00:00,Overcast,cloudy,0.0136,0.02,rain,14.72,14.72,6.14,0.56,1019.2,4.34,6.92,318,0.99,0,16.093,305.0,
2018-09-30 19:00:00,Overcast,cloudy,0.0228,0.02,rain,14.1,14.1,5.22,0.55,1019.3,4.64,7.76,321,0.98,0,16.093,310.8,
2018-09-30 20:00:00,Overcast,cloudy,0.0283,0.02,rain,13.49,13.49,4.66,0.55,1019.9,4.5,7.9,322,0.99,0,16.093,318.1,
2018-09-30 21:00:00,Overcast,cloudy,0.0161,0.02,rain,12.79,12.79,4.19,0.56,1020.3,4.64,8.4,321,0.95,0,16.093,321.9,
2018-09-30 22:00:00,Overcast,cloudy,0.0,0.0,,12.06,12.06,3.93,0.58,1020.7,4.81,8.88,320,0.9,0,16.093,324.5,
2018-09-30 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,11.39,11.39,3.92,0.6,1020.5,4.93,9.32,319,0.82,0,16.093,325.4,
2018-10-01 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,10.85,10.85,4.27,0.64,1020.9,5.11,9.8,318,0.71,0,16.093,324.0,
2018-10-01 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.36,10.36,4.67,0.68,1021.3,5.27,10.26,318,0.57,0,16.093,320.7,
2018-10-01 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.06,10.06,4.95,0.71,1021.8,5.38,10.72,321,0.43,0,16.093,323.3,
2018-10-01 03:00:00,Clear,clear-night,0.0,0.0,,9.71,7.11,5.05,0.73,1022.2,5.29,10.69,324,0.27,0,16.093,321.6,
2018-10-01 04:00:00,Clear,clear-night,0.0,0.0,,9.27,6.66,4.96,0.74,1022.8,5.02,10.44,328,0.11,0,16.093,319.4,
2018-10-01 05:00:00,Clear,clear-night,0.0,0.0,,8.81,6.19,4.73,0.76,1023.4,4.79,10.15,331,0.0,0,16.093,317.0,
2018-10-01 06:00:00,Clear,clear-night,0.0,0.0,,8.0,5.29,4.42,0.78,1023.8,4.54,9.93,334,0.0,0,16.093,314.3,
2018-10-01 07:00:00,Clear,clear-night,0.0,0.0,,7.29,4.52,4.14,0.8,1024.4,4.3,9.67,335,0.0,0,16.093,311.3,
2018-10-01 08:00:00,Clear,clear-night,0.0,0.0,,7.67,5.07,3.96,0.77,1024.9,4.14,9.44,338,0.0,0,16.093,307.5,
2018-10-01 09:00:00,Clear,clear-day,0.0,0.0,,8.15,5.7,3.71,0.74,1025.6,4.05,8.73,339,0.18,0,16.093,304.9,
2018-10-01 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,9.29,7.12,3.83,0.69,1026.2,4.03,7.85,339,0.43,1,16.093,302.5,
2018-10-01 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,10.52,10.52,3.77,0.63,1026.6,4.0,7.13,338,0.58,1,16.093,300.6,
2018-10-01 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,11.67,11.67,3.61,0.58,1026.9,3.89,6.72,335,0.53,2,16.093,298.9,
2018-10-01 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,12.71,12.71,3.03,0.52,1027.1,3.86,6.49,329,0.39,3,16.093,297.6,
2018-10-01 14:00:00,Clear,clear-day,0.0,0.0,,13.27,13.27,1.28,0.44,1027.3,4.03,6.21,324,0.3,3,16.093,293.7,
2018-10-01 15:00:00,Clear,clear-day,0.0,0.0,,14.05,14.05,0.61,0.4,1027.1,4.04,6.12,319,0.27,3,16.093,292.2,
2018-10-01 16:00:00,Clear,clear-day,0.0,0.0,,14.68,14.68,0.28,0.37,1026.7,4.04,6.13,314,0.27,2,16.093,290.7,
2018-10-01 17:00:00,Clear,clear-day,0.0,0.0,,14.37,14.37,0.77,0.4,1026.3,3.94,6.19,309,0.27,1,16.093,289.4,
2018-10-01 18:00:00,Clear,clear-day,0.0,0.0,,14.16,14.16,1.71,0.43,1026.1,3.76,6.32,291,0.28,0,16.093,287.7,
2018-10-01 19:00:00,Clear,clear-day,0.0,0.0,,13.58,13.58,2.78,0.48,1025.9,3.53,6.52,272,0.29,0,16.093,286.0,
2018-10-01 20:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.17,13.17,3.73,0.53,1026.3,2.73,5.62,284,0.31,0,16.093,287.2,
2018-10-01 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,12.64,12.64,4.58,0.58,1026.1,2.91,6.08,348,0.45,0,16.093,285.8,
2018-10-01 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0053,0.08,rain,12.16,12.16,5.37,0.63,1025.9,3.33,6.81,201,0.64,0,16.093,284.3,
2018-10-01 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0134,0.11,rain,11.77,11.77,5.65,0.66,1025.5,3.73,7.43,266,0.79,0,16.093,282.9,
2018-10-02 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0528,0.19,rain,11.53,11.53,5.55,0.67,1025.0,3.86,7.66,302,0.85,0,16.093,281.6,
2018-10-02 01:00:00,Mostly Cloudy,partly-cloudy-night,0.1713,0.23,rain,11.21,11.21,5.13,0.66,1024.7,3.81,7.79,234,0.87,0,16.093,280.6,
2018-10-02 02:00:00,Overcast,cloudy,0.245,0.2,rain,11.28,11.28,5.45,0.67,1023.4,4.08,8.71,253,0.89,0,16.093,274.6,
2018-10-02 03:00:00,Overcast,cloudy,0.2175,0.19,rain,10.5,10.5,5.82,0.73,1022.6,4.41,9.64,253,0.92,0,16.093,272.9,
2018-10-02 04:00:00,Overcast,cloudy,0.1381,0.18,rain,9.8,7.39,6.48,0.8,1021.6,4.85,10.76,249,0.97,0,16.093,271.5,
2018-10-02 05:00:00,Overcast,cloudy,0.0763,0.12,rain,10.48,10.48,7.26,0.8,1020.8,5.2,11.77,247,0.99,0,16.093,270.7,
2018-10-02 06:00:00,Overcast,cloudy,0.0418,0.1,rain,10.75,10.75,8.3,0.85,1020.1,5.36,12.64,264,1.0,0,16.093,270.5,
2018-10-02 07:00:00,Overcast,cloudy,0.0272,0.06,rain,11.32,11.32,9.49,0.89,1019.7,5.43,13.4,269,0.99,0,16.093,270.9,
2018-10-02 08:00:00,Overcast,cloudy,0.0254,0.05,rain,11.88,11.88,10.3,0.9,1019.5,5.2,12.4,266,0.96,0,16.093,270.9,
2018-10-02 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0167,0.04,rain,12.68,12.68,10.96,0.89,1019.6,5.3,12.3,169,0.84,0,16.093,270.9,
2018-10-02 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0066,0.03,rain,13.86,13.86,11.52,0.86,1019.8,5.48,12.07,28,0.68,1,16.093,270.7,
2018-10-02 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,15.4,15.4,12.27,0.82,1020.1,5.69,11.89,289,0.57,1,16.093,270.4,
2018-10-02 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.28,17.28,12.9,0.75,1020.1,5.89,11.88,271,0.55,2,16.093,269.3,
2018-10-02 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,19.04,19.04,12.45,0.66,1019.8,6.1,11.92,285,0.59,3,16.093,268.1,
2018-10-02 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,19.88,19.88,12.64,0.63,1020.1,4.94,10.04,294,0.66,3,16.093,263.8,
2018-10-02 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,20.57,20.57,12.39,0.59,1020.2,5.15,10.04,296,0.73,3,16.093,263.4,
2018-10-02 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,20.74,20.74,12.14,0.58,1020.5,5.59,10.31,298,0.82,2,16.093,263.7,
2018-10-02 17:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,19.83,19.83,11.98,0.61,1020.7,5.82,10.52,300,0.87,1,16.093,264.1,
2018-10-02 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,19.48,19.48,11.75,0.61,1021.0,5.72,10.6,300,0.85,0,16.093,264.5,
2018-10-02 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,18.61,18.61,11.56,0.64,1021.0,5.33,10.58,300,0.79,0,16.093,264.9,
2018-10-02 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,17.93,17.93,11.57,0.66,1021.7,3.91,8.17,292,0.71,0,16.093,268.0,
2018-10-02 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,17.31,17.31,11.47,0.69,1022.1,3.84,8.33,290,0.75,0,16.093,268.9,
2018-10-02 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,16.77,16.77,11.47,0.71,1022.5,4.02,8.89,292,0.82,0,16.093,269.7,
2018-10-02 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,16.27,16.27,11.49,0.73,1022.8,4.17,9.37,293,0.84,0,16.093,270.5,
2018-10-03 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,15.84,15.84,11.47,0.75,1023.6,4.23,9.68,294,0.74,0,16.093,271.3,
2018-10-03 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,15.38,15.38,11.39,0.77,1023.9,4.23,9.91,298,0.58,0,16.093,272.0,
2018-10-03 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,15.11,15.11,12.0,0.82,1024.2,3.6,9.41,292,0.48,0,16.093,264.8,
2018-10-03 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,14.74,14.74,11.76,0.82,1024.5,3.58,9.39,298,0.48,0,16.093,264.6,
2018-10-03 04:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,14.22,14.22,11.39,0.83,1024.6,3.56,9.32,305,0.53,0,16.093,265.0,
2018-10-03 05:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.73,13.73,11.07,0.84,1025.0,3.46,8.96,309,0.57,0,16.093,265.1,
2018-10-03 06:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.02,13.02,10.86,0.87,1025.5,3.11,8.05,309,0.59,0,16.093,264.4,
2018-10-03 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,12.42,12.42,10.73,0.89,1026.0,2.65,6.85,303,0.59,0,16.093,263.5,
2018-10-03 08:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,13.12,13.12,10.99,0.87,1026.8,2.03,4.21,289,0.55,0,16.093,260.8,
2018-10-03 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,13.29,13.29,10.85,0.85,1027.1,2.0,3.89,352,0.51,0,16.093,259.7,
2018-10-03 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,13.88,13.88,10.99,0.83,1027.5,2.23,4.21,220,0.46,1,16.093,258.6,
2018-10-03 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,14.74,14.74,11.12,0.79,1027.7,2.51,4.4,272,0.42,2,16.093,257.6,
2018-10-03 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,15.82,15.82,11.27,0.74,1027.9,2.71,4.56,133,0.4,2,16.093,256.8,
2018-10-03 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,16.86,16.86,10.82,0.68,1027.9,3.02,4.77,92,0.38,3,16.093,256.1,
2018-10-03 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,17.1,17.1,10.39,0.65,1028.6,2.91,4.24,271,0.34,3,16.093,250.7,
2018-10-03 15:00:00,Clear,clear-day,0.0,0.0,,17.91,17.91,10.27,0.61,1028.4,3.12,4.44,246,0.3,3,16.093,250.3,
2018-10-03 16:00:00,Clear,clear-day,0.0,0.0,,18.57,18.57,10.2,0.58,1027.9,3.22,4.75,301,0.25,2,16.093,250.6,
2018-10-03 17:00:00,Clear,clear-day,0.0,0.0,,18.58,18.58,10.35,0.59,1027.5,3.19,4.97,281,0.2,1,16.093,251.1,
2018-10-03 18:00:00,Clear,clear-day,0.0,0.0,,18.51,18.51,10.48,0.6,1027.3,2.88,5.0,275,0.15,0,16.093,251.5,
2018-10-03 19:00:00,Clear,clear-day,0.0,0.0,,17.83,17.83,10.47,0.62,1027.3,2.39,4.93,276,0.12,0,16.093,252.0,
2018-10-03 20:00:00,Clear,clear-night,0.0,0.0,,16.92,16.92,10.59,0.66,1027.6,1.67,1.7,263,0.1,0,16.093,250.1,
2018-10-03 21:00:00,Clear,clear-night,0.0,0.0,,16.08,16.08,10.59,0.7,1027.7,1.7,2.02,317,0.06,0,16.093,250.6,
2018-10-03 22:00:00,Clear,clear-night,0.0,0.0,,15.29,15.29,10.76,0.74,1027.7,1.96,3.15,218,0.02,0,16.093,251.6,
2018-10-03 23:00:00,Clear,clear-night,0.0,0.0,,14.64,14.64,10.95,0.79,1027.7,2.19,3.89,251,0.0,0,16.093,252.6,
2018-10-04 00:00:00,Clear,clear-night,0.0,0.0,,14.18,14.18,11.04,0.81,1027.7,2.3,4.33,256,0.0,0,16.093,253.8,
2018-10-04 01:00:00,Clear,clear-night,0.0,0.0,,13.8,13.8,11.14,0.84,1027.4,2.32,4.62,252,0.0,0,16.093,255.1,
2018-10-04 02:00:00,Clear,clear-night,0.0,0.0,,13.55,13.55,11.52,0.88,1027.5,1.9,4.32,259,0.0,0,16.093,252.9,
2018-10-04 03:00:00,Clear,clear-night,0.0,0.0,,13.0,13.0,11.39,0.9,1027.2,1.83,4.22,259,0.04,0,16.093,253.9,
2018-10-04 04:00:00,Clear,clear-night,0.0,0.0,,12.41,12.41,11.11,0.92,1026.8,1.79,4.0,259,0.1,0,16.093,255.4,
