time,temperature,windBearing,windSpeed,ozone,pressure
2018-10-08 02:00:00,8.47,235,3.03,288.9,1022.6
2018-10-08 03:00:00,8.23,236,3.08,288.0,1022.4
2018-10-08 04:00:00,7.99,237,3.1,287.4,1022.4
2018-10-08 05:00:00,7.6,238,3.08,286.7,1022.2
2018-10-08 06:00:00,7.18,237,3.06,286.1,1022.0
2018-10-08 07:00:00,6.88,236,3.0,285.5,1021.6
2018-10-08 08:00:00,7.54,231,2.98,284.9,1021.5
2018-10-08 09:00:00,8.11,231,3.09,284.8,1021.7
2018-10-08 10:00:00,9.47,232,3.2,284.8,1022.1
2018-10-08 11:00:00,11.05,234,3.33,284.7,1022.3
2018-10-08 12:00:00,12.86,235,3.51,284.3,1022.2
2018-10-08 13:00:00,14.61,237,3.66,283.7,1022.1
2018-10-08 14:00:00,15.89,228,3.68,281.4,1022.0
2018-10-08 15:00:00,16.8,229,3.94,281.5,1021.6
2018-10-08 16:00:00,17.15,231,4.23,281.9,1021.0
2018-10-08 17:00:00,16.21,234,4.35,282.0,1020.6
2018-10-08 18:00:00,15.93,234,4.12,281.3,1020.4
2018-10-08 19:00:00,15.13,236,3.67,280.2,1020.5
2018-10-08 20:00:00,14.33,232,3.14,280.4,1020.7
2018-10-08 21:00:00,13.63,231,3.11,279.3,1020.8
2018-10-08 22:00:00,12.95,230,3.19,278.0,1020.9
2018-10-08 23:00:00,12.33,228,3.23,276.7,1021.0
2018-10-09 00:00:00,11.9,226,3.24,275.3,1020.8
2018-10-09 01:00:00,11.53,222,3.23,274.1,1020.3
2018-10-09 02:00:00,11.71,218,3.54,270.7,1019.8
2018-10-09 03:00:00,11.3,219,3.42,269.7,1019.6
2018-10-09 04:00:00,10.69,222,3.22,269.2,1019.5
2018-10-09 05:00:00,9.95,223,2.97,268.8,1019.3
2018-10-09 06:00:00,8.96,216,2.72,268.5,1019.3
2018-10-09 07:00:00,8.15,206,2.42,268.5,1019.1
2018-10-09 08:00:00,8.72,196,2.35,269.3,1019.2
2018-10-09 09:00:00,9.68,194,2.49,269.5,1019.4
2018-10-09 10:00:00,11.59,196,2.82,269.8,1019.5
2018-10-09 11:00:00,13.53,199,3.18,270.0,1019.6
2018-10-09 12:00:00,15.46,200,3.49,270.1,1019.4
2018-10-09 13:00:00,17.11,202,3.85,270.1,1019.4
2018-10-09 14:00:00,19.42,195,3.09,271.2,1019.0
2018-10-09 15:00:00,20.5,199,3.32,271.4,1018.5
2018-10-09 16:00:00,21.1,203,3.67,271.5,1017.8
2018-10-09 17:00:00,20.15,203,3.8,271.6,1017.5
2018-10-09 18:00:00,19.36,198,3.6,272.0,1017.5
2018-10-09 19:00:00,17.9,190,3.24,272.3,1017.7
2018-10-09 20:00:00,16.51,177,2.67,273.2,1017.9
2018-10-09 21:00:00,15.32,169,2.46,273.7,1018.0
2018-10-09 22:00:00,14.21,162,2.34,274.1,1018.1
2018-10-09 23:00:00,13.38,155,2.29,274.4,1018.2
2018-10-10 00:00:00,12.85,148,2.29,274.6,1018.2
2018-10-10 01:00:00,12.56,140,2.4,274.5,1018.2
2018-10-10 02:00:00,12.56,115,2.2,271.5,1018.1
2018-10-10 03:00:00,12.14,118,2.03,271.5,1017.8
2018-10-10 04:00:00,11.65,126,1.76,272.0,1017.0
2018-10-10 05:00:00,11.33,129,1.7,272.4,1016.5
2018-10-10 06:00:00,11.01,124,1.94,272.8,1016.1
2018-10-10 07:00:00,11.01,113,2.33,273.2,1016.0
2018-10-10 08:00:00,11.45,96,2.64,273.0,1015.7
2018-10-10 09:00:00,12.27,98,2.92,273.4,1015.5
2018-10-10 10:00:00,13.87,107,3.2,274.0,1015.2
2018-10-10 11:00:00,15.77,114,3.48,275.0,1014.8
2018-10-10 12:00:00,18.14,118,3.78,276.5,1014.0
2018-10-10 13:00:00,20.17,120,4.12,278.3,1013.4
2018-10-10 14:00:00,22.53,115,3.61,288.2,1012.6
2018-10-10 15:00:00,23.21,116,3.79,291.3,1011.8
2018-10-10 16:00:00,23.08,116,3.97,293.9,1010.8
2018-10-10 17:00:00,22.17,114,4.17,295.8,1010.0
2018-10-10 18:00:00,21.3,111,4.21,297.1,1009.5
2018-10-10 19:00:00,19.95,104,4.22,297.7,1009.4
2018-10-10 20:00:00,18.52,93,3.78,299.3,1009.0
2018-10-10 21:00:00,17.97,98,4.02,298.2,1008.4
2018-10-10 22:00:00,17.68,110,4.34,296.3,1007.5
2018-10-10 23:00:00,17.51,121,4.6,295.4,1006.9
2018-10-11 00:00:00,17.38,132,4.49,296.5,1006.5
2018-10-11 01:00:00,17.36,143,4.22,298.6,1006.2
2018-10-11 02:00:00,17.07,152,3.58,303.5,1005.5
2018-10-11 03:00:00,16.85,155,3.61,305.9,1004.9
2018-10-11 04:00:00,16.52,155,3.75,308.4,1004.2
2018-10-11 05:00:00,16.21,155,3.95,312.1,1003.7
2018-10-11 06:00:00,15.8,158,4.21,319.2,1003.6
2018-10-11 07:00:00,15.4,162,4.51,327.4,1003.8
2018-10-11 08:00:00,15.11,160,4.26,336.2,1003.9
2018-10-11 09:00:00,15.54,164,4.73,329.9,1004.0
2018-10-11 10:00:00,16.5,168,5.44,317.7,1004.8
2018-10-11 11:00:00,17.92,172,6.07,307.6,1004.9
2018-10-11 12:00:00,19.26,174,6.6,302.8,1004.7
2018-10-11 13:00:00,20.69,173,7.03,300.1,1003.7
2018-10-11 14:00:00,21.09,167,6.26,303.3,1003.4
2018-10-11 15:00:00,21.47,175,6.67,302.2,1003.5
2018-10-11 16:00:00,21.35,185,7.12,301.3,1003.7
2018-10-11 17:00:00,21.24,194,7.35,300.9,1004.1
2018-10-11 18:00:00,20.35,196,7.22,301.0,1005.3
2018-10-11 19:00:00,19.34,199,6.94,301.6,1005.8
2018-10-11 20:00:00,18.21,195,5.87,302.6,1006.3
2018-10-11 21:00:00,17.37,198,5.48,306.6,1006.7
2018-10-11 22:00:00,16.73,201,5.2,311.7,1007.0
2018-10-11 23:00:00,16.33,205,5.05,313.8,1007.6
2018-10-12 00:00:00,16.1,205,4.94,310.9,1008.0
2018-10-12 01:00:00,15.94,204,4.88,305.1,1008.3
2018-10-12 02:00:00,14.82,204,4.66,305.7,1008.5
2018-10-12 03:00:00,14.72,203,5.06,302.5,1008.7
2018-10-12 04:00:00,14.93,201,5.76,299.3,1009.1
2018-10-12 05:00:00,15.58,199,6.42,296.5,1009.4
2018-10-12 06:00:00,15.66,197,6.75,294.4,1009.6
2018-10-12 07:00:00,15.76,195,6.96,292.6,1009.9
2018-10-12 08:00:00,15.81,189,6.67,291.6,1010.1
2018-10-12 09:00:00,16.29,189,7.26,291.0,1010.0
2018-10-12 10:00:00,17.06,192,7.98,290.8,1010.0
2018-10-12 11:00:00,17.98,193,8.62,290.5,1010.1
2018-10-12 12:00:00,18.9,194,8.93,289.8,1010.1
2018-10-12 13:00:00,19.72,194,9.1,288.9,1009.9
2018-10-12 14:00:00,19.93,186,8.22,282.1,1010.3
2018-10-12 15:00:00,20.56,187,8.72,281.4,1010.1
2018-10-12 16:00:00,21.22,192,9.53,281.6,1009.9
2018-10-12 17:00:00,21.97,196,9.96,281.4,1009.8
2018-10-12 18:00:00,22.19,199,9.89,280.6,1009.9
2018-10-12 19:00:00,22.21,202,9.74,279.6,1010.3
2018-10-12 20:00:00,21.59,199,8.55,277.9,1010.8
2018-10-12 21:00:00,21.58,200,8.68,277.4,1011.0
2018-10-12 22:00:00,21.52,201,9.02,277.0,1011.5
2018-10-12 23:00:00,21.47,202,9.11,276.7,1011.8
2018-10-13 00:00:00,21.23,202,8.83,276.3,1012.0
2018-10-13 01:00:00,20.93,203,8.52,276.1,1012.1
2018-10-13 02:00:00,20.24,187,6.49,278.9,1012.4
2018-10-13 03:00:00,20.3,190,6.67,278.2,1012.2
2018-10-13 04:00:00,20.57,195,7.35,277.0,1011.7
2018-10-13 05:00:00,20.81,199,7.82,276.0,1011.6
2018-10-13 06:00:00,20.87,197,7.78,275.5,1012.0
2018-10-13 07:00:00,20.88,193,7.56,275.2,1011.7
2018-10-13 08:00:00,20.67,187,7.01,276.3,1011.5
2018-10-13 09:00:00,21.11,186,7.32,276.3,1011.4
2018-10-13 10:00:00,21.69,187,7.85,276.2,1011.3
2018-10-13 11:00:00,22.39,188,8.18,276.0,1010.4
2018-10-13 12:00:00,23.13,189,8.32,275.6,1010.1
2018-10-13 13:00:00,23.85,190,8.37,275.0,1010.2
2018-10-13 14:00:00,23.14,187,6.86,268.7,1010.5
2018-10-13 15:00:00,23.72,187,7.2,267.7,1009.9
2018-10-13 16:00:00,24.33,190,7.92,267.5,1009.0
2018-10-13 17:00:00,24.23,192,8.28,267.4,1008.5
2018-10-13 18:00:00,23.92,193,8.0,267.6,1008.1
2018-10-13 19:00:00,23.4,196,7.43,268.1,1007.6
2018-10-13 20:00:00,22.6,188,6.32,267.9,1007.7
2018-10-13 21:00:00,22.24,192,6.17,268.7,1007.8
2018-10-13 22:00:00,22.09,199,6.17,269.7,1008.3
2018-10-13 23:00:00,21.82,205,6.05,271.0,1008.4
2018-10-14 00:00:00,21.28,210,5.63,272.1,1008.0
2018-10-14 01:00:00,20.66,213,5.12,273.6,1007.5
2018-10-14 02:00:00,19.2,197,3.32,277.3,1007.1
2018-10-14 03:00:00,18.63,219,2.97,278.0,1006.9
2018-10-14 04:00:00,18.3,244,2.69,278.0,1006.8
2018-10-14 05:00:00,17.93,237,2.57,278.4,1006.8
2018-10-14 06:00:00,17.42,157,2.32,278.8,1006.8
2018-10-14 07:00:00,16.79,40,2.15,279.4,1006.5
2018-10-14 08:00:00,15.83,335,2.64,279.8,1006.0
2018-10-14 09:00:00,15.31,333,2.82,281.5,1005.7
2018-10-14 10:00:00,14.96,5,3.06,283.8,1005.6
2018-10-14 11:00:00,14.69,27,3.35,285.9,1005.5
2018-10-14 12:00:00,14.38,19,3.87,287.5,1005.5
2018-10-14 13:00:00,13.82,359,4.48,288.9,1005.7
2018-10-14 14:00:00,12.43,356,5.48,289.5,1005.6
2018-10-14 15:00:00,12.08,358,5.63,290.9,1005.8
2018-10-14 16:00:00,11.88,5,5.58,292.4,1006.0
2018-10-14 17:00:00,11.93,13,5.48,293.5,1006.3
2018-10-14 18:00:00,11.85,17,5.29,294.3,1006.6
2018-10-14 19:00:00,11.68,21,5.07,294.8,1007.0
2018-10-14 20:00:00,11.49,19,4.74,297.6,1007.8
2018-10-14 21:00:00,11.44,22,4.86,297.5,1008.0
2018-10-14 22:00:00,11.41,23,5.12,296.9,1008.1
2018-10-14 23:00:00,11.71,26,5.28,296.1,1008.2
2018-10-15 00:00:00,11.81,30,5.12,295.2,1008.3
2018-10-15 01:00:00,11.98,34,4.87,294.3,1008.3
2018-10-15 02:00:00,11.24,36,5.12,291.9,1008.7
2018-10-15 03:00:00,11.49,38,4.98,291.0,1008.6
2018-10-15 04:00:00,11.85,38,4.62,290.4,1008.3
2018-10-15 05:00:00,12.15,37,4.38,290.0,1008.1
2018-10-15 06:00:00,12.34,39,4.25,290.0,1008.1
2018-10-15 07:00:00,12.52,41,4.05,290.0,1008.1
2018-10-15 08:00:00,12.26,29,3.56,289.3,1008.5
2018-10-15 09:00:00,12.37,31,3.22,289.0,1008.8
2018-10-15 10:00:00,12.59,34,2.99,288.5,1009.3
2018-10-15 11:00:00,13.03,37,2.92,288.2,1009.6
2018-10-15 12:00:00,13.67,36,2.71,288.1,1010.2
2018-10-15 13:00:00,14.02,32,2.46,288.1,1010.6
2018-10-15 14:00:00,13.33,13,2.78,292.4,1011.9
2018-10-15 15:00:00,13.75,20,2.67,293.8,1012.0
2018-10-15 16:00:00,14.31,32,2.69,294.9,1012.4
2018-10-15 17:00:00,14.98,40,2.63,295.3,1012.4
2018-10-15 18:00:00,15.09,44,2.27,294.7,1012.9
2018-10-15 19:00:00,14.87,45,1.98,293.3,1013.3
2018-10-15 20:00:00,14.24,37,1.75,292.9,1014.0
2018-10-15 21:00:00,14.16,34,1.6,291.7,1014.4
2018-10-15 22:00:00,14.03,44,1.42,290.4,1014.6
2018-10-15 23:00:00,13.83,54,1.4,288.9,1014.6
2018-10-16 00:00:00,13.49,60,1.4,287.3,1014.7
2018-10-16 01:00:00,13.14,82,1.36,285.7,1015.0
2018-10-16 02:00:00,13.05,89,1.61,281.4,1015.1
2018-10-16 03:00:00,12.61,94,1.63,279.9,1015.2
2018-10-16 04:00:00,12.19,91,1.58,278.9,1015.1
2018-10-16 05:00:00,12.04,97,1.64,278.1,1014.7
2018-10-16 06:00:00,12.2,114,1.62,277.4,1014.7
2018-10-16 07:00:00,12.43,131,1.57,276.8,1014.8
2018-10-16 08:00:00,12.76,139,1.47,276.4,1015.1
2018-10-16 09:00:00,13.11,156,1.56,276.0,1015.3
2018-10-16 10:00:00,14.02,175,1.77,275.6,1015.9
2018-10-16 11:00:00,15.54,180,2.15,275.1,1016.1
2018-10-16 12:00:00,17.41,188,2.78,274.6,1016.1
2018-10-16 13:00:00,18.97,191,3.51,274.0,1015.7
2018-10-16 14:00:00,19.97,188,3.95,271.7,1015.8
2018-10-16 15:00:00,20.21,193,4.23,271.1,1015.7
2018-10-16 16:00:00,19.88,198,4.36,270.8,1015.8
2018-10-16 17:00:00,19.62,200,4.4,270.4,1015.9
2018-10-16 18:00:00,18.57,203,4.26,269.8,1016.0
2018-10-16 19:00:00,17.63,206,3.82,269.2,1016.3
2018-10-16 20:00:00,16.8,201,3.28,274.5,1016.7
2018-10-16 21:00:00,16.3,206,3.17,274.7,1017.0
2018-10-16 22:00:00,15.93,214,3.3,274.5,1017.3
2018-10-16 23:00:00,15.54,220,3.32,274.1,1017.4
2018-10-17 00:00:00,15.01,224,3.2,274.1,1017.6
2018-10-17 01:00:00,14.46,228,3.06,274.2,1017.6
2018-10-17 02:00:00,14.13,230,2.94,272.5,1017.8
2018-10-17 03:00:00,13.64,230,2.78,272.3,1017.8
2018-10-17 04:00:00,13.12,233,2.67,272.2,1017.5
2018-10-17 05:00:00,12.69,230,2.5,272.0,1017.4
2018-10-17 06:00:00,12.14,226,2.31,271.3,1017.9
2018-10-17 07:00:00,11.75,220,2.08,270.3,1018.1
2018-10-17 08:00:00,12.05,219,1.92,270.3,1018.3
2018-10-17 09:00:00,12.1,213,1.83,269.6,1018.5
2018-10-17 10:00:00,12.5,211,1.74,269.1,1018.9
2018-10-17 11:00:00,13.2,218,1.73,268.5,1019.1
2018-10-17 12:00:00,13.82,235,1.76,267.8,1019.4
2018-10-17 13:00:00,14.17,257,1.72,267.2,1019.6
2018-10-17 14:00:00,14.76,242,1.21,262.9,1019.9
2018-10-17 15:00:00,15.17,170,1.25,261.6,1019.9
2018-10-17 16:00:00,15.49,13,1.42,260.6,1020.0
2018-10-17 17:00:00,15.24,316,1.57,259.6,1020.2
2018-10-17 18:00:00,14.97,316,1.66,258.6,1020.6
2018-10-17 19:00:00,14.48,345,1.62,257.6,1021.3
2018-10-17 20:00:00,14.33,8,1.65,257.1,1021.9
2018-10-17 21:00:00,14.15,15,1.74,256.7,1022.5
2018-10-17 22:00:00,13.88,16,1.99,256.6,1023.0
2018-10-17 23:00:00,13.71,21,2.2,256.4,1023.4
2018-10-18 00:00:00,13.66,24,2.38,256.3,1023.8
2018-10-18 01:00:00,13.66,27,2.56,256.0,1024.3
2018-10-18 02:00:00,13.24,9,2.52,256.6,1024.9
2018-10-18 03:00:00,12.94,12,2.65,256.8,1025.1
2018-10-18 04:00:00,12.41,15,2.75,257.0,1025.0
2018-10-18 05:00:00,11.84,16,2.92,257.4,1025.1
2018-10-18 06:00:00,11.24,20,2.93,258.1,1025.2
2018-10-18 07:00:00,10.73,25,3.03,258.8,1025.4
2018-10-18 08:00:00,10.91,27,3.13,259.6,1025.6
2018-10-18 09:00:00,10.86,28,3.26,260.4,1026.0
2018-10-18 10:00:00,11.16,29,3.43,261.1,1026.4
2018-10-18 11:00:00,12.06,32,3.72,262.0,1026.6
2018-10-18 12:00:00,13.41,35,3.82,262.8,1026.6
2018-10-18 13:00:00,14.39,40,3.92,263.7,1026.6
2018-10-18 14:00:00,15.06,39,3.58,264.1,1026.7
2018-10-18 15:00:00,15.46,42,3.61,264.7,1026.6
2018-10-18 16:00:00,15.66,47,3.62,265.3,1026.2
2018-10-18 17:00:00,15.27,49,3.59,266.1,1025.9
2018-10-18 18:00:00,14.89,47,3.36,267.0,1026.0
2018-10-18 19:00:00,14.28,46,3.07,268.2,1026.2
2018-10-18 20:00:00,13.56,44,2.95,269.5,1026.5
2018-10-18 21:00:00,13.05,47,2.92,270.7,1026.5
2018-10-18 22:00:00,12.32,47,2.66,272.1,1026.3
2018-10-18 23:00:00,11.7,43,2.57,273.7,1026.1
2018-10-19 00:00:00,11.16,36,2.43,275.6,1026.2
2018-10-19 01:00:00,10.65,31,2.13,277.5,1026.2
2018-10-19 02:00:00,10.47,18,2.14,276.8,1026.2
2018-10-19 03:00:00,9.15,359,1.87,277.8,1026.3
2018-10-19 04:00:00,8.77,1,1.7,278.5,1026.0
2018-10-19 05:00:00,8.34,354,1.58,279.1,1025.8
2018-10-19 06:00:00,7.77,359,1.38,279.7,1025.7
2018-10-19 07:00:00,7.14,3,1.22,280.4,1025.7
2018-10-19 08:00:00,7.53,349,1.38,277.9,1025.9
2018-10-19 09:00:00,7.85,343,1.31,276.6,1026.3
2018-10-19 10:00:00,8.84,338,1.34,274.8,1026.5
2018-10-19 11:00:00,10.16,341,1.39,273.3,1026.6
2018-10-19 12:00:00,11.76,340,1.46,272.3,1026.6
2018-10-19 13:00:00,13.25,346,1.4,271.4,1026.8
2018-10-19 14:00:00,14.77,346,1.48,272.0,1026.9
2018-10-19 15:00:00,15.54,355,1.67,271.9,1026.9
2018-10-19 16:00:00,15.97,349,1.52,271.9,1026.6
2018-10-19 17:00:00,15.57,343,1.44,271.9,1026.5
2018-10-19 18:00:00,14.67,339,1.46,272.1,1026.8
2018-10-19 19:00:00,13.11,335,1.52,272.1,1027.4
2018-10-19 20:00:00,11.69,332,1.3,274.9,1028.1
2018-10-19 21:00:00,10.63,328,1.12,273.4,1028.4
2018-10-19 22:00:00,9.85,322,0.91,271.1,1028.7
2018-10-19 23:00:00,9.03,329,0.76,269.0,1029.0
2018-10-20 00:00:00,8.39,354,0.74,267.9,1029.3
2018-10-20 01:00:00,7.63,261,0.81,267.4,1029.5
2018-10-20 02:00:00,8.99,220,0.66,264.0,1029.6
2018-10-20 03:00:00,8.82,250,0.74,263.3,1029.8
2018-10-20 04:00:00,8.65,257,0.87,263.2,1030.0
2018-10-20 05:00:00,8.33,252,0.96,262.6,1030.1
2018-10-20 06:00:00,7.88,175,1.01,261.4,1030.5
2018-10-20 07:00:00,7.53,335,1.0,260.0,1030.8
2018-10-20 08:00:00,8.01,285,0.88,258.5,1031.4
2018-10-20 09:00:00,8.5,324,0.97,257.7,1031.7
2018-10-20 10:00:00,9.61,160,1.14,257.1,1032.1
2018-10-20 11:00:00,11.08,228,1.29,256.5,1032.3
2018-10-20 12:00:00,12.95,248,1.51,255.8,1032.3
2018-10-20 13:00:00,14.74,250,1.77,255.4,1032.2
2018-10-20 14:00:00,16.71,229,1.86,255.3,1032.1
2018-10-20 15:00:00,17.62,236,1.98,254.7,1031.7
2018-10-20 16:00:00,18.1,244,2.01,253.9,1031.3
2018-10-20 17:00:00,17.8,251,2.02,253.4,1030.9
2018-10-20 18:00:00,16.98,255,1.92,253.3,1030.9
2018-10-20 19:00:00,15.51,255,1.73,253.1,1031.1
2018-10-20 20:00:00,14.24,248,1.34,248.5,1031.3
2018-10-20 21:00:00,13.43,246,1.31,248.0,1031.2
2018-10-20 22:00:00,12.78,244,1.3,247.7,1031.1
2018-10-20 23:00:00,12.31,241,1.38,247.6,1030.8
2018-10-21 00:00:00,11.99,235,1.36,247.4,1030.7
2018-10-21 01:00:00,11.88,229,1.37,247.3,1030.5
2018-10-21 02:00:00,12.33,228,1.4,244.9,1030.3
2018-10-21 03:00:00,11.89,227,1.46,244.6,1030.0
2018-10-21 04:00:00,11.35,227,1.49,244.6,1029.5
2018-10-21 05:00:00,10.65,226,1.52,244.6,1029.1
2018-10-21 06:00:00,10.04,229,1.56,244.7,1028.9
2018-10-21 07:00:00,9.6,233,1.6,244.7,1029.0
2018-10-21 08:00:00,9.87,236,1.88,245.1,1028.7
2018-10-21 09:00:00,10.15,240,1.97,245.3,1028.6
2018-10-21 10:00:00,10.95,244,2.14,245.5,1028.5
2018-10-21 11:00:00,12.3,249,2.33,245.7,1028.5
2018-10-21 12:00:00,14.1,268,2.42,245.8,1028.4
2018-10-21 13:00:00,15.87,269,2.49,245.8,1028.2
2018-10-21 14:00:00,17.34,242,1.92,248.8,1027.8
2018-10-21 15:00:00,18.34,190,2.18,249.2,1027.3
2018-10-21 16:00:00,19.02,331,2.51,249.2,1026.8
2018-10-21 17:00:00,18.85,270,2.74,249.5,1026.5
2018-10-21 18:00:00,17.99,242,2.67,250.1,1026.6
2018-10-21 19:00:00,16.4,312,2.46,250.9,1026.9
2018-10-21 20:00:00,15.35,294,1.86,249.7,1027.7
2018-10-21 21:00:00,15.3,302,2.25,250.4,1028.2
2018-10-21 22:00:00,15.37,320,3.1,251.4,1028.6
2018-10-21 23:00:00,15.34,337,3.98,252.5,1029.2
2018-10-22 00:00:00,14.99,347,4.64,253.4,1029.9
2018-10-22 01:00:00,14.22,354,4.65,254.2,1030.5
2018-10-22 02:00:00,12.97,358,4.2,253.0,1031.4
2018-10-22 03:00:00,12.59,0,4.31,254.2,1031.8
2018-10-22 04:00:00,11.92,1,4.84,255.8,1032.6
2018-10-22 05:00:00,10.73,3,4.81,257.2,1033.2
2018-10-22 06:00:00,9.48,4,4.45,257.8,1033.5
2018-10-22 07:00:00,8.31,4,4.19,258.1,1034.2
2018-10-22 08:00:00,7.45,1,3.76,259.3,1035.1
2018-10-22 09:00:00,7.27,0,3.65,262.1,1036.0
2018-10-22 10:00:00,7.81,1,3.69,265.6,1036.5
2018-10-22 11:00:00,8.93,3,3.99,268.9,1037.1
2018-10-22 12:00:00,10.38,7,4.1,271.6,1037.4
2018-10-22 13:00:00,11.54,8,4.14,273.9,1037.8
2018-10-22 14:00:00,12.72,4,3.58,278.3,1037.6
2018-10-22 15:00:00,13.37,4,3.47,279.5,1037.3
2018-10-22 16:00:00,13.84,1,3.56,280.0,1037.4
2018-10-22 17:00:00,14.0,358,3.52,280.3,1037.2
2018-10-22 18:00:00,13.15,353,2.9,280.4,1037.2
2018-10-22 19:00:00,11.58,337,2.27,280.2,1037.5
2018-10-22 20:00:00,10.13,329,1.56,283.2,1038.1
2018-10-22 21:00:00,9.11,324,1.43,283.9,1037.9
2018-10-22 22:00:00,8.05,266,1.56,284.5,1038.0
2018-10-22 23:00:00,7.41,272,1.74,285.2,1037.7
2018-10-23 00:00:00,7.23,255,1.99,285.9,1037.5
2018-10-23 01:00:00,7.3,289,2.37,286.7,1037.3
2018-10-23 02:00:00,7.77,260,2.87,285.8,1036.4
2018-10-23 03:00:00,7.58,245,3.03,286.1,1035.8
2018-10-23 04:00:00,7.4,272,3.19,286.4,1035.0
2018-10-23 05:00:00,7.33,265,3.26,286.8,1034.4
2018-10-23 06:00:00,7.32,266,3.47,287.2,1033.8
2018-10-23 07:00:00,7.38,271,3.58,287.7,1033.4
2018-10-23 08:00:00,7.33,270,3.62,288.5,1032.7
2018-10-23 09:00:00,7.26,270,3.68,289.2,1032.5
2018-10-23 10:00:00,7.92,268,3.76,290.0,1032.2
2018-10-23 11:00:00,9.29,277,3.95,290.3,1032.2
2018-10-23 12:00:00,11.08,282,4.47,290.2,1031.8
2018-10-23 13:00:00,12.86,292,4.99,289.6,1031.3
2018-10-23 14:00:00,14.05,297,4.83,285.3,1030.6
2018-10-23 15:00:00,15.1,299,5.03,283.9,1029.8
2018-10-23 16:00:00,15.81,300,5.07,282.7,1029.5
2018-10-23 17:00:00,16.13,300,5.02,281.9,1029.3
2018-10-23 18:00:00,15.95,302,4.99,281.8,1029.4
2018-10-23 19:00:00,15.07,302,4.72,282.0,1029.6
2018-10-23 20:00:00,14.21,297,4.15,279.8,1029.7
2018-10-23 21:00:00,13.7,297,4.11,280.5,1029.9
2018-10-23 22:00:00,13.4,298,4.2,281.9,1029.9
2018-10-23 23:00:00,13.14,298,4.33,283.0,1029.8
2018-10-24 00:00:00,12.96,300,4.32,283.8,1029.7
2018-10-24 01:00:00,12.74,299,4.12,284.4,1030.0
2018-10-24 02:00:00,12.44,299,4.1,274.2,1029.8
2018-10-24 03:00:00,12.37,301,4.07,273.1,1029.7
2018-10-24 04:00:00,12.3,306,4.06,272.6,1029.5
2018-10-24 05:00:00,12.01,306,3.88,272.1,1029.4
2018-10-24 06:00:00,11.68,310,3.69,271.1,1029.4
2018-10-24 07:00:00,11.33,315,3.48,269.9,1029.7
2018-10-24 08:00:00,11.02,293,2.65,268.5,1029.7
2018-10-24 09:00:00,10.71,292,2.74,267.8,1029.9
2018-10-24 10:00:00,11.04,302,3.04,267.2,1030.0
2018-10-24 11:00:00,11.89,309,3.32,266.8,1030.2
2018-10-24 12:00:00,13.15,312,3.35,266.4,1030.3
2018-10-24 13:00:00,14.28,314,3.1,266.3,1030.0
2018-10-24 14:00:00,15.61,300,2.14,264.4,1029.7
2018-10-24 15:00:00,16.32,293,2.26,264.5,1029.1
2018-10-24 16:00:00,16.65,290,2.65,265.0,1028.5
2018-10-24 17:00:00,16.83,290,2.84,265.4,1028.0
2018-10-24 18:00:00,15.86,294,2.77,265.4,1027.8
2018-10-24 19:00:00,14.23,293,2.48,265.3,1027.6
2018-10-24 20:00:00,12.74,289,2.25,275.1,1027.4
2018-10-24 21:00:00,11.71,292,2.3,276.0,1027.2
2018-10-24 22:00:00,10.87,297,2.3,276.0,1027.1
2018-10-24 23:00:00,10.18,300,2.37,275.9,1026.8
2018-10-25 00:00:00,9.58,304,2.51,276.1,1026.5
2018-10-25 01:00:00,8.95,307,2.55,276.2,1026.6
2018-10-25 02:00:00,8.63,304,2.46,265.6,1026.3
2018-10-25 03:00:00,8.21,303,2.47,265.7,1025.9
2018-10-25 04:00:00,7.88,301,2.48,267.4,1025.4
2018-10-25 05:00:00,7.53,295,2.4,268.7,1024.9
2018-10-25 06:00:00,7.2,296,2.38,269.3,1024.6
2018-10-25 07:00:00,6.9,295,2.39,269.4,1024.4
2018-10-25 08:00:00,6.79,296,2.4,268.9,1024.0
2018-10-25 09:00:00,6.69,297,2.43,268.6,1024.2
2018-10-25 10:00:00,7.25,303,2.49,268.0,1024.2
2018-10-25 11:00:00,8.32,307,2.61,267.6,1024.0
2018-10-25 12:00:00,9.77,316,2.88,267.6,1023.6
2018-10-25 13:00:00,11.09,314,2.72,267.7,1023.1
2018-10-25 14:00:00,12.43,318,2.15,276.3,1022.5
2018-10-25 15:00:00,13.75,318,2.03,277.2,1021.8
2018-10-25 16:00:00,14.26,306,2.1,277.2,1021.0
2018-10-25 17:00:00,14.59,296,2.19,277.2,1020.4
2018-10-25 18:00:00,13.84,289,2.35,277.4,1020.0
2018-10-25 19:00:00,12.51,289,2.49,277.9,1019.6
2018-10-25 20:00:00,11.28,286,2.52,283.3,1019.6
2018-10-25 21:00:00,10.71,284,2.5,284.3,1019.0
2018-10-25 22:00:00,10.38,282,2.54,284.7,1018.4
2018-10-25 23:00:00,10.12,282,2.61,285.4,1017.7
2018-10-26 00:00:00,9.94,283,2.75,286.4,1017.4
2018-10-26 01:00:00,9.8,284,3.04,287.6,1017.0
2018-10-26 02:00:00,10.66,282,2.96,283.7,1016.5
2018-10-26 03:00:00,10.25,341,3.05,284.6,1015.7
2018-10-26 04:00:00,9.66,203,3.16,286.1,1014.7
2018-10-26 05:00:00,9.01,269,3.24,287.5,1013.9
